"Страна";"Город";"Дата";"Индекс"
Россия;Чита;27.07.2020;1.3
Россия;Йошкар-Ола;15.05.2020;1.9
Россия;Архангельск;21.05.2020;1.8
Россия;Сальск;07.03.2020;1.9
Россия;Находка;18.08.2020;1.5
Россия;Тихорецк;14.06.2020;2.6
Россия;Кострома;27.05.2020;1.6
Россия;Ростов-на-Дону;25.07.2020;1.9
Россия;Екатеринбург;19.06.2020;0.9
Россия;Армавир;30.04.2020;2.1
Россия;Бугульма;07.07.2020;1.4
Россия;Южно-Сахалинск;17.06.2020;0.6
Россия;Подольск;29.03.2020;3.5
Россия;Ставрополь;10.07.2020;0.9
Россия;Волжск;24.05.2020;2.6
Россия;Новосибирск;11.04.2020;3.1
Россия;Ухта;03.08.2020;1.7
Россия;Альметьевск;16.03.2020;0.9
Россия;Нижний Тагил;22.06.2020;1.6
Россия;Ленинск-Кузнецкий;27.05.2020;1.5
Россия;Новороссийск;17.06.2020;1.2
Россия;Новочеркасск;15.04.2020;2.8
Россия;Шали;01.06.2020;2.9
Россия;Сыктывкар;11.06.2020;1.4
Россия;Кемерово;09.03.2020;2.9
Россия;Сызрань;03.08.2020;1.5
Россия;Дзержинский;26.05.2020;1.4
Россия;Москва;02.03.2020;0.4
Россия;Верхняя Пышма;06.04.2020;2.9
Россия;Петрозаводск;05.04.2020;4.3
Россия;Московский;10.08.2020;1.8
Россия;Копейск;16.09.2020;1.8
Россия;Борисоглебск;24.07.2020;1.7
Россия;Саров;05.05.2020;3.3
Россия;Камышин;05.04.2020;3.8
Россия;Сарапул;01.03.2020;2.8
Россия;Воскресенск;06.07.2020;1.3
Россия;Лесосибирск;28.07.2020;1.7
Россия;Ярославль;17.05.2020;3.3
Россия;Междуреченск;23.07.2020;1.9
Россия;Хабаровск;27.07.2020;1
Россия;Димитровград;23.09.2020;1.2
Россия;Казань;25.09.2020;0.3
Россия;Зеленогорск;09.06.2020;2.2
Россия;Курган;23.08.2020;2.6
Россия;Иркутск;17.09.2020;0.5
Россия;Череповец;08.04.2020;3
Россия;Орск;13.04.2020;2.8
Россия;Азов;19.08.2020;1.3
Россия;Артём;21.07.2020;1.1
Россия;Тюмень;15.04.2020;2.7
Россия;Фрязино;12.06.2020;2.5
Россия;Симферополь;24.08.2020;1
Россия;Пенза;23.09.2020;0.5
Россия;Ессентуки;27.05.2020;1.8
Россия;Новошахтинск;21.05.2020;2.1
Россия;Абакан;20.08.2020;0.6
Россия;Анапа;09.03.2020;1.9
Россия;Пермь;19.07.2020;2.4
Россия;Губкин;19.09.2020;2.4
Россия;Новокуйбышевск;26.06.2020;1.4
Россия;Дубна;18.09.2020;1
Россия;Выкса;19.08.2020;1.2
Россия;Михайловка;04.07.2020;2.1
Россия;Ржев;10.04.2020;2.6
Россия;Бор;12.07.2020;1.9
Россия;Белебей;05.03.2020;1.2
Россия;Чапаевск;02.04.2020;3.4
Россия;Старый Оскол;27.07.2020;1.5
Россия;Краснокамск;31.05.2020;2.9
Россия;Елабуга;26.04.2020;3.5
Россия;Красногорск;28.05.2020;2.3
Россия;Ивантеевка;12.06.2020;2.7
Россия;Барнаул;06.09.2020;2.7
Россия;Кузнецк;11.05.2020;2.6
Россия;Троицк;03.08.2020;1.4
Россия;Благовещенск;28.04.2020;1.4
Россия;Березники;04.09.2020;1.4
Россия;Чебоксары;20.09.2020;2.6
Россия;Майкоп;08.06.2020;1.5
Россия;Тобольск;14.06.2020;2.8
Россия;Прокопьевск;16.08.2020;2.6
Россия;Самара;27.09.2020;2.3
Россия;Нягань;02.04.2020;3.3
Россия;Домодедово;02.06.2020;2.1
Россия;Выкса;30.03.2020;2.2
Россия;Михайловка;12.03.2020;0.9
Россия;Дубна;25.04.2020;3.2
Россия;Ржев;29.07.2020;1.8
Россия;Симферополь;20.05.2020;1.5
Россия;Анапа;27.06.2020;1.2
Россия;Абакан;27.03.2020;0.8
Россия;Фрязино;16.09.2020;0.9
Россия;Пермь;24.02.2020;2.9
Россия;Губкин;30.04.2020;2.4
Россия;Новокуйбышевск;04.03.2020;1.3
Россия;Тюмень;03.08.2020;1.1
Россия;Пенза;05.06.2020;1.2
Россия;Сочи;01.06.2020;1.6
Россия;Белебей;12.08.2020;1.7
Россия;Бор;07.04.2020;2.8
Россия;Орск;05.08.2020;1.9
Россия;Артём;02.04.2020;2.4
Россия;Азов;30.03.2020;3
Россия;Самара;09.06.2020;1.1
Россия;Красногорск;01.09.2020;1.1
Россия;Краснокамск;04.09.2020;1.4
Россия;Нягань;21.07.2020;1.8
Россия;Барнаул;02.06.2020;1
Россия;Троицк;15.04.2020;2.9
Россия;Благовещенск;21.09.2020;0.5
Россия;Чебоксары;01.05.2020;3.3
Россия;Прокопьевск;09.03.2020;3.2
Россия;Березники;17.05.2020;2.8
Россия;Майкоп;30.09.2020;0.8
Россия;Старый Оскол;04.04.2020;3.5
Россия;Чапаевск;21.07.2020;1.9
Россия;Петрозаводск;28.07.2020;1.2
Россия;Краснодар;22.05.2020;2.2
Россия;Московский;21.03.2020;2.8
Россия;Кемерово;27.06.2020;1.7
Россия;Москва;20.06.2020;1.9
Россия;Верхняя Пышма;25.07.2020;2.1
Россия;Омск;19.05.2020;1.6
Россия;Сызрань;25.02.2020;1.3
Россия;Черногорск;10.07.2020;1.9
Россия;Дзержинский;30.08.2020;2.1
Россия;Новочеркасск;03.08.2020;1.7
Россия;Нижний Тагил;29.02.2020;2.4
Россия;Балашов;24.07.2020;1.6
Россия;Шуя;03.05.2020;2.9
Россия;Казань;03.06.2020;0.9
Россия;Копейск;12.06.2020;2.2
Россия;Череповец;31.07.2020;1.4
Россия;Курган;05.05.2020;2.4
Россия;Севастополь;15.05.2020;2.3
Россия;Димитровград;05.06.2020;1.3
Россия;Камышин;10.07.2020;1.7
Россия;Сарапул;08.08.2020;2.1
Россия;Хабаровск;04.04.2020;3.6
Россия;Воскресенск;01.04.2020;3.4
Россия;Ярославль;04.09.2020;0.7
Россия;Междуреченск;31.03.2020;2.8
Россия;Зеленогорск;13.09.2020;3.3
Россия;Иркутск;13.06.2020;1.8
Россия;Борисоглебск;01.04.2020;3.4
Россия;Саров;23.08.2020;3.1
Россия;Невинномысск;16.06.2020;1.4
Россия;Электросталь;17.05.2020;3.5
Россия;Лениногорск;02.03.2020;1.5
Россия;Чита;04.04.2020;3.6
Россия;Йошкар-Ола;06.09.2020;2.4
Россия;Нальчик;24.02.2020;2.3
Россия;Ачинск;25.06.2020;1.4
Россия;Рубцовск;29.02.2020;2.7
Россия;Железногорск;31.07.2020;1.8
Россия;Гуково;05.05.2020;3.2
Россия;Кропоткин;30.05.2020;2.2
Россия;Жигулёвск;23.02.2020;3
Россия;Лобня;06.08.2020;1.9
Россия;Дзержинск;13.09.2020;2.5
Россия;Клин;20.09.2020;2.3
Россия;Керчь;28.04.2020;3.1
Россия;Мытищи;04.04.2020;3.6
Россия;Ухта;15.04.2020;3.2
Россия;Находка;11.03.2020;1.4
Россия;Архангельск;25.08.2020;1.3
Россия;Ступино;31.07.2020;1
Россия;Подольск;18.08.2020;1.3
Россия;Сибай;08.07.2020;1.9
Россия;Новосибирск;16.07.2020;0.8
Россия;Альметьевск;20.06.2020;2.1
Россия;Сальск;29.06.2020;1.6
Россия;Ростов-на-Дону;06.04.2020;3
Россия;Екатеринбург;01.03.2020;2.5
Россия;Мелеуз;16.07.2020;2
Россия;Клинцы;13.06.2020;2.4
Россия;Биробиджан;19.06.2020;1
Россия;Павловский Посад;17.08.2020;1.6
Россия;Геленджик;14.09.2020;1.1
Россия;Уфа;04.09.2020;0.8
Россия;Когалым;16.06.2020;1.9
Россия;Нижневартовск;18.07.2020;1.8
Россия;Краснотурьинск;23.02.2020;2.9
Россия;Иваново;02.03.2020;0.5
Россия;Мичуринск;03.05.2020;2.9
Россия;Снежинск;01.06.2020;2
Россия;Каменск-Шахтинский;03.09.2020;1.4
Россия;Ульяновск;20.03.2020;1.3
Россия;Арсеньев;20.06.2020;1.8
Россия;Саратов;18.04.2020;3.3
Россия;Краснокаменск;17.07.2020;2.4
Россия;Томск;20.07.2020;1.1
Россия;Наро-Фоминск;19.05.2020;2.2
Россия;Грозный;31.08.2020;0.8
Россия;Усть-Илимск;15.03.2020;3.2
Россия;Искитим;08.08.2020;1.9
Россия;Владикавказ;02.05.2020;2.9
Россия;Калининград;14.06.2020;2.6
Россия;Черкесск;26.09.2020;1.7
Россия;Будённовск;01.05.2020;3
Россия;Ейск;12.08.2020;1.6
Россия;Видное;01.04.2020;3.1
Россия;Щелково;26.09.2020;1.7
Россия;Орёл;15.04.2020;2.6
Россия;Колпино;05.07.2020;3
Россия;Волгодонск;02.09.2020;1.4
Россия;Вязьма;06.08.2020;1.5
Россия;Королёв;03.05.2020;3.6
Россия;Салават;04.08.2020;1.9
Россия;Энгельс;13.03.2020;1.3
Россия;Ишимбай;12.04.2020;3.7
Россия;Кстово;11.09.2020;0.9
Россия;Курск;16.03.2020;0.9
Россия;Челябинск;03.08.2020;0.9
Россия;Арзамас;29.03.2020;3.2
Россия;Пушкин;09.06.2020;1.3
Россия;Крымск;20.06.2020;2.2
Россия;Михайловск;22.05.2020;2.5
Россия;Воркута;18.04.2020;3.7
Россия;Хабаровск;29.03.2020;3.2
Россия;Димитровград;26.05.2020;1.5
Россия;Казань;28.05.2020;0.9
Россия;Люберцы;06.07.2020;1.1
Россия;Бузулук;10.06.2020;1.7
Россия;Курган;25.04.2020;2.8
Россия;Череповец;06.08.2020;1.1
Россия;Борисоглебск;26.03.2020;1.6
Россия;Саров;18.09.2020;2
Россия;Новоуральск;28.02.2020;1.6
Россия;Междуреченск;25.03.2020;2
Россия;Ярославль;14.09.2020;0.9
Россия;Кемерово;07.07.2020;0.6
Россия;Москва;16.07.2020;0.6
Россия;Верхняя Пышма;20.08.2020;1.5
Россия;Комсомольск-на-Амуре;18.05.2020;1.7
Россия;Краснодар;17.06.2020;1
Россия;Московский;12.04.2020;3.9
Россия;Петрозаводск;19.08.2020;1.2
Россия;Дмитров;12.03.2020;0.8
Россия;Нижний Тагил;23.02.2020;2.7
Россия;Стерлитамак;23.09.2020;1.4
Россия;Ленинск-Кузнецкий;24.09.2020;1.5
Россия;Омск;14.06.2020;2.8
Россия;Новочеркасск;13.08.2020;1.6
Россия;Шали;29.09.2020;1.6
Россия;Черногорск;04.07.2020;2.5
Россия;Самара;30.05.2020;2
Россия;Домодедово;30.09.2020;1.1
Россия;Нягань;16.08.2020;2.8
Россия;Чапаевск;16.08.2020;3.1
Россия;Старый Оскол;29.03.2020;3.3
Россия;Благовещенск;26.08.2020;0.7
Россия;Троицк;20.03.2020;1.4
Россия;Железнодорожный;28.02.2020;1.4
Россия;Березники;21.04.2020;2.7
Россия;Чебоксары;07.05.2020;1.9
Россия;Донской;24.03.2020;2.1
Россия;Абакан;06.04.2020;2
Россия;Анапа;07.07.2020;1
Россия;Берёзовский;21.08.2020;1
Россия;Губкин;06.05.2020;2.4
Россия;Пермь;05.03.2020;0.5
Россия;Новокуйбышевск;27.02.2020;1.3
Россия;Дубна;05.05.2020;3
Россия;Выкса;05.04.2020;3.6
Россия;Ржев;08.08.2020;2.2
Россия;Кировск;25.05.2020;2.7
Россия;Орск;11.08.2020;1.8
Россия;Нефтеюганск;21.09.2020;1.1
Россия;Назрань;20.08.2020;0.9
Россия;Азов;05.04.2020;3.7
Россия;Апатиты;02.06.2020;2.2
Россия;Дербент;06.03.2020;1.2
Россия;Артём;23.03.2020;1.1
Россия;Белореченск;18.04.2020;2.8
Россия;Воронеж;26.03.2020;1.2
Россия;Тюмень;13.08.2020;1
Россия;Северск;29.06.2020;1.8
Россия;Сочи;07.06.2020;2.2
Россия;Ессентуки;24.09.2020;1.1
Россия;Пенза;26.05.2020;1.5
Россия;Орёл;20.03.2020;0.9
Россия;Узловая;16.05.2020;2.7
Россия;Вязьма;31.07.2020;1.5
Россия;Волгодонск;08.09.2020;1.3
Россия;Видное;26.03.2020;1.3
Россия;Ейск;02.08.2020;2.5
Россия;Будённовск;07.05.2020;2.5
Россия;Курск;11.04.2020;3.3
Россия;Балашиха;24.09.2020;1.4
Россия;Североморск;22.06.2020;2.1
Россия;Кстово;05.09.2020;1.7
Россия;Россошь;21.05.2020;2.1
Россия;Ногинск;01.07.2020;1.4
Россия;Михайловск;17.06.2020;1.9
Россия;Крымск;16.07.2020;1.5
Россия;Пушкин;30.05.2020;2.1
Россия;Саранск;02.09.2020;0.9
Россия;Челябинск;13.08.2020;0.9
Россия;Обнинск;06.06.2020;1.8
Россия;Ульяновск;15.04.2020;2.5
Россия;Каменск-Шахтинский;13.09.2020;2.5
Россия;Снежинск;07.06.2020;3.2
Россия;Мичуринск;27.04.2020;2.5
Россия;Краснотурьинск;29.02.2020;2.8
Россия;Нижневартовск;26.06.2020;1.1
Россия;Павловский Посад;22.07.2020;1.7
Россия;Ангарск;15.03.2020;2.9
Россия;Биробиджан;15.07.2020;1.1
Россия;Набережные Челны;29.09.2020;0.6
Россия;Геленджик;04.09.2020;1.1
Россия;Усть-Илимск;10.04.2020;2.7
Россия;Томск;24.06.2020;2
Россия;Батайск;15.04.2020;3
Россия;Краснокаменск;25.06.2020;2.2
Россия;Арсеньев;16.07.2020;1.2
Россия;Наро-Фоминск;14.06.2020;1.9
Россия;Ставрополь;12.03.2020;0.6
Россия;Подольск;27.07.2020;1.5
Россия;Павлово;12.08.2020;1.1
